id,type,name,technology,category
34251,dotnet,Telerik.Web.UI.Skins,,
34252,dotnet,TweetSharp,,
34253,dotnet,Unity.SolrNetIntegration,,
34254,dotnet,Velir.SitecoreLibrary,,
34255,dotnet,Velir.SitecoreLibrary.Modules.EditForm,,
34256,dotnet,"WebDav Server .Net v2",,
34257,dotnet,"YUI Compressor",,
34258,dotnet,protobuf-net,,
34259,npm,@itergo/nts-shared-ui,,
34260,java-archive,ant-imageio,,
34261,java-archive,ant-junitlauncher,,
34262,java-archive,bam-ccs-defaults,,
34263,java-archive,bam-ccs-engine,,
34264,java-archive,bam-ccs-util,,
34265,java-archive,bam-ccs-ws,,
34266,java-archive,bam-config,,
34267,java-archive,bam-http-util,,
34268,java-archive,bam-jms-util,,
34269,java-archive,bam-mapi-core,,
34270,java-archive,bam-mapi-impl,,
34271,java-archive,bam-security,,
34272,java-archive,bam-ui,,
34273,java-archive,bam-util,,
34274,java-archive,bam-ws-client,,
34275,java-archive,bam-ws-intf,,
34276,java-archive,bpm-model-api,,
34277,java-archive,com.ibm.icu,,
34278,java-archive,com.softwareag.caf.shared.codegen_10.3.0.0016,,
34279,java-archive,com.softwareag.caf.shared.diagnostics_10.3.0.0016,,
34280,java-archive,com.softwareag.caf.shared.task_10.3.0.0016,,
34281,java-archive,com.softwareag.mws.framework.extensions_10.3.0.0016,,
34282,java-archive,com.softwareag.sc.jdbcpool_10.3.0.0003,,
34283,java-archive,com.softwareag.web.caf.com.pcbsys.nirvana.nJMS_10.3.0.0016,,
34284,java-archive,com.softwareag.web.caf.jetty.osgi.boot.jsp_10.3.0.0016,,
34285,java-archive,com.softwareag.web.caf.jetty.osgi.boot_10.3.0.0016,,
34286,java-archive,com.softwareag.web.caf.mws.axis2.client_10.3.0.0016,,
34287,java-archive,com.softwareag.web.caf.mws.calendar_10.3.0.0016,,
34288,java-archive,com.softwareag.web.caf.mws.directory.inproc_10.3.0.0016,,
34289,java-archive,com.softwareag.web.caf.mws.directory_10.3.0.0016,,
34290,java-archive,com.softwareag.web.caf.mws.library_10.3.0.0016,,
34291,java-archive,com.softwareag.web.caf.mws.server.remote.rpcws_10.3.0.0016,,
34292,java-archive,com.softwareag.web.caf.mws.task.engine.remote.rpcws_10.3.0.0016,,
34293,java-archive,com.softwareag.web.caf.task.engine.hpstra_10.3.0.0016,,
34294,java-archive,com.webmethods.caf.server.common_10.3.0.0016,,
34295,java-archive,com.webmethods.caf.server_10.3.0.0016,,
34296,java-archive,com.webmethods.caf.shared.bpm_10.3.0.0016,,
34297,java-archive,com.webmethods.caf.shared.common_10.3.0.0016,,
34298,java-archive,com.webmethods.caf.shared.event.common_10.3.0.0016,,
34299,java-archive,com.webmethods.caf.shared.jsf.portlet_10.3.0.0016,,
34300,java-archive,com.webmethods.caf.shared.jsf_10.3.0.0016,,
34301,java-archive,com.webmethods.caf.shared.mobile.notify_10.3.0.0016,,
34302,java-archive,com.webmethods.caf.shared.portalclient_10.3.0.0016,,
34303,java-archive,com.webmethods.caf.shared.rules_10.3.0.0016,,
34304,java-archive,com.webmethods.caf.shared.ws.wss_10.3.0.0016,,
34305,java-archive,com.webmethods.caf.shared.wsclient_10.3.0.0016,,
34306,java-archive,com.webmethods.mws.server.business.console_10.3.0.0016,,
34307,java-archive,com.webmethods.mws.server.jsf_10.3.0.0016,,
34308,java-archive,com.webmethods.mws.server.taskengine.api_10.3.0.0016,,
34309,java-archive,com.webmethods.mws.server.taskengine.remote_10.3.0.0016,,
34310,java-archive,com.webmethods.mws.server.taskengine_10.3.0.0016,,
34311,java-archive,events-configuration-tool,,
34312,java-archive,events-console,,
34313,java-archive,events-encryption,,
34314,java-archive,events-generator,,
34315,java-archive,events-passman-tool,,
34316,java-archive,events-routing,,
34317,java-archive,events-routing-configuration,,
34318,java-archive,events-routing-evp,,
34319,java-archive,events-routing-evp-service-configuration,,
34320,java-archive,events-routing-evp-shared,,
34321,java-archive,events-routing-service-configuration-um,,
34322,java-archive,events-routing-um,,
34323,java-archive,httpunit,,
34324,java-archive,javax-el,,
34325,java-archive,jest-common,,
34326,java-archive,jsf,,
34327,java-archive,maverick,,
34328,java-archive,maverick-assembly,,
34329,java-archive,maverick-common,,
34330,java-archive,maverick-ssh-client,,
34331,java-archive,serviceInterceptor,,
34332,java-archive,serviceMockClient,,
34333,java-archive,task-engine-hpstra,,
34334,java-archive,tps-apache-commons-validator-feature,,
34335,java-archive,umExtensions,,
34336,java-archive,umModules,,
34337,java-archive,wm-caf-codegen,,
34338,java-archive,wm-caf-diagnostics,,
34339,java-archive,wm-caf-task,,
34340,java-archive,wm-mws-te-remote,,
34341,java-archive,wm-process-bam-wmn,,
34342,java-archive,wm-shared-bam-wmn,,
34343,java-archive,wm_mws_bootstrap_data,,
34344,java-archive,wm_mws_task_components,,
34345,java-archive,wmjxpath,,
34346,java-archive,xmlunit1,,
34347,dotnet,HaufeExplorer.exe,,
34348,dotnet,HaufeJobDescription,,
34349,dotnet,OpenXmlPowerTools,,
34350,dotnet,pnunit-agent.exe,,
34351,dotnet,pnunit-launcher.exe,,
34352,dotnet,pnunit.tests.dll,,
34353,java-archive,createsymlink,,
34354,java-archive,ergolibs,,
34355,java-archive,qrt,,
34356,java-archive,rutil,,
34357,java-archive,saxon9-sql,,
34358,java-archive,saxon9ee,,
34359,java-archive,saxon9ee-qc,,
34360,java-archive,xbean,,
34361,dotnet,"Erzeugt am 08.08.2025 08:29:05 mit CodeGenerator for IBM ISH Modules Rest Extensions 1.3.2",,
34362,dotnet,"IBM ISH Modules Rest Extensions",,
34363,dotnet,IshAuth.Saml,,
34364,dotnet,ItergoEpaRestApi,,
34365,dotnet,ITERGO.EASY.TarifServices.Common.XmlSerializers.dll,,
34366,dotnet,"Itergo.EcsaWindowsService 2.0",,
34367,dotnet,#SNMPLib,,
34368,dotnet,".NET Framework installation utility",,
34369,dotnet,AlarmConfig,,
34370,dotnet,AlarmServiceConfig,,
34371,dotnet,DatabaseSupport,,
34372,dotnet,"Dialogic Diva SDK 5.5",,
34373,dotnet,EffectiveConfigurationViewer.exe,,
34374,dotnet,ErrorSupport,,
34375,dotnet,"ITERGO Alarm Service",,
34376,dotnet,"ITERGO toOVO Service",,
34377,dotnet,"ITERGO toServiceCenter Service",,
34378,dotnet,MMTool,,
34379,dotnet,MPSeal,,
34380,dotnet,Microsoft.EnterpriseManagement.Core,,
34381,dotnet,Microsoft.EnterpriseManagement.OperationsManager,,
34382,dotnet,Microsoft.EnterpriseManagement.Runtime,,
34383,dotnet,OVOSupport,,
34384,dotnet,OpsMgrSupport,,
34385,dotnet,Packaging,,
34386,dotnet,ServiceSupport,,
34387,dotnet,SharpSnmpLib,,
34388,dotnet,SimpleMVVM,,
34389,dotnet,SnmpSharpNet,,
34390,dotnet,mmProjectType.dll,,
34391,dotnet,nitro.dll,,
34392,dotnet,".NET Wrapper fuer IwpmSteuerung.dll",,
34393,dotnet,3.5.13.0,,
34394,dotnet,"AcdButtons for WDE 8.5.161.03",,
34395,dotnet,"AgentCockpit adapter application",,
34396,dotnet,"AgentCockpit adapter for ITERGO.ApplicationManager",,
34397,dotnet,"Anifaker for WDE 8.5.161.03",,
34398,java-archive,AnimatingCardLayout,,
34399,dotnet,"CallJournal for WDE 8.5.161.03",,
34400,java-archive,Cipher_Device,,
34401,dotnet,CommonMark.NET,,
34402,dotnet,"CustomCallback for WDE 8.5.161.03",,
34403,dotnet,De.TorstenMandelkow.MetroChart.WPF,,
34404,dotnet,"Enterprise SDK",,
34405,dotnet,Genesyslab.Desktop.Infrastructure,,
34406,dotnet,Genesyslab.Desktop.Modules.ActiveRecording,,
34407,dotnet,Genesyslab.Desktop.Modules.Broadcasting,,
34408,dotnet,Genesyslab.Desktop.Modules.Callback,,
34409,dotnet,Genesyslab.Desktop.Modules.Contacts,,
34410,dotnet,Genesyslab.Desktop.Modules.Core,,
34411,dotnet,Genesyslab.Desktop.Modules.Core.XmlSerializers.dll,,
34412,dotnet,Genesyslab.Desktop.Modules.EmailExtension,,
34413,dotnet,Genesyslab.Desktop.Modules.GMECallback,,
34414,dotnet,Genesyslab.Desktop.Modules.InteractionBar,,
34415,dotnet,Genesyslab.Desktop.Modules.LRMSupport,,
34416,dotnet,Genesyslab.Desktop.Modules.OpenMedia,,
34417,dotnet,Genesyslab.Desktop.Modules.Outbound,,
34418,dotnet,Genesyslab.Desktop.Modules.SIPEndpointCommunication,,
34419,dotnet,Genesyslab.Desktop.Modules.StandardResponse,,
34420,dotnet,Genesyslab.Desktop.Modules.Statistics,,
34421,dotnet,Genesyslab.Desktop.Modules.TeamCommunicator.XmlSerializers.dll,,
34422,dotnet,Genesyslab.Desktop.Modules.TeamLead,,
34423,dotnet,Genesyslab.Desktop.Modules.Voice,,
34424,dotnet,Genesyslab.Desktop.Modules.VoiceMail,,
34425,dotnet,Genesyslab.Desktop.Modules.Windows,,
34426,dotnet,Genesyslab.Desktop.WPFCommon,,
34427,dotnet,"ITERGO ApplicationManager 2.0 Beta 2",,
34428,dotnet,IWPMWrapper,,
34429,dotnet,"Installation Filepatcher",,
34430,dotnet,"Interaction Workspace",,
34431,dotnet,"KuZu for WDE 8.5.161.03",,
34432,dotnet,Localization,,
34433,dotnet,"MarkDoneController for WDE 8.5.149.03",,
34434,dotnet,Microsoft.Diagnostics.Runtime,,
34435,dotnet,Microsoft.Practices.Composite,,
34436,dotnet,Microsoft.Practices.Composite.UnityExtensions,,
34437,dotnet,Microsoft.Practices.Composite.Wpf,,
34438,dotnet,Microsoft.Practices.Unity.StaticFactory,,
34439,java-archive,RBA,,
34440,dotnet,"RecordingChecker for WDE 8.5.161.03",,
34441,dotnet,"ScoutConnector for WDE 8.5.161.03",,
34442,dotnet,"Statistics for WDE 8.5.161.03",,
34443,dotnet,"Xceed Toolkit for WPF",,
34444,java-archive,acdcore,,
34445,java-archive,acdutils,,
34446,java-archive,acentry,,
34447,java-archive,admin,,
34448,java-archive,archiver,,
34449,java-archive,authorizer,,
34450,java-archive,axis-ant,,
34451,java-archive,axis-wsdl4j,,
34452,java-archive,balloontip,,
34453,java-archive,campaign,,
34454,java-archive,ccfw,,
34455,java-archive,commons,,
34456,java-archive,confcore,,
34457,java-archive,confdesigner,,
34458,java-archive,configurationprotocol,,
34459,java-archive,confimpl,,
34460,java-archive,connpool,,
34461,java-archive,contactbar,,
34462,java-archive,crs-agent,,
34463,java-archive,dfc,,
34464,java-archive,formbuilder,,
34465,java-archive,getdown,,
34466,java-archive,gpsdksup,,
34467,java-archive,grizzly-framework,,
34468,java-archive,grizzly-http,,
34469,java-archive,grizzly-http-server,,
34470,java-archive,ifc,,
34471,java-archive,ini4jsup,,
34472,java-archive,itergo,,
34473,java-archive,jax-qname,,
34474,java-archive,jgoodies-common,,
34475,java-archive,jgoodies-forms,,
34476,java-archive,jgoodies-layout,,
34477,java-archive,jgoodies-looks,,
34478,java-archive,jgraph,,
34479,java-archive,jsbcti,,
34480,java-archive,jydocking,,
34481,java-archive,jytable,,
34482,java-archive,jywidgets,,
34483,java-archive,kvlistbinding,,
34484,java-archive,kvlists,,
34485,java-archive,legacy8ujsse,,
34486,java-archive,licenseLib,,
34487,java-archive,licenselib,,
34488,java-archive,looks,,
34489,java-archive,mjsbcti_RBA,,
34490,java-archive,mybatis,,
34491,java-archive,nachocalendar,,
34492,java-archive,namespace,,
34493,java-archive,netcore,,
34494,java-archive,openeddsa,,
34495,java-archive,openjsse,,
34496,java-archive,phonebook,,
34497,java-archive,pkdriver,,
34498,java-archive,processtree,,
34499,java-archive,protocol,,
34500,java-archive,replacer,,
34501,java-archive,reportingprotocol,,
34502,java-archive,scripting,,
34503,java-archive,sqlaccess,,
34504,java-archive,sqlparse,,
34505,java-archive,sqltool,,
34506,java-archive,statcalc,,
34507,java-archive,statcore,,
34508,java-archive,statgpsdk,,
34509,java-archive,statusbar,,
34510,java-archive,sun-xml,,
34511,java-archive,swing-worker,,
34512,java-archive,swingx,,
34513,java-archive,synthetica,,
34514,java-archive,syntheticaAddons,,
34515,java-archive,syntheticaAddonsWithThemes,,
34516,java-archive,syntheticaAluOxide,,
34517,java-archive,syntheticaAluOxideAddon,,
34518,java-archive,syntheticaBatik,,
34519,java-archive,syntheticaBlackEye,,
34520,java-archive,syntheticaBlackEyeAddon,,
34521,java-archive,syntheticaBlackMoon,,
34522,java-archive,syntheticaBlackMoonAddon,,
34523,java-archive,syntheticaBlackStar,,
34524,java-archive,syntheticaBlackStarAddon,,
34525,java-archive,syntheticaBlueIce,,
34526,java-archive,syntheticaBlueIceAddon,,
34527,java-archive,syntheticaBlueLight,,
34528,java-archive,syntheticaBlueLightAddon,,
34529,java-archive,syntheticaBlueMoon,,
34530,java-archive,syntheticaBlueMoonAddon,,
34531,java-archive,syntheticaBlueSteel,,
34532,java-archive,syntheticaBlueSteelAddon,,
34533,java-archive,syntheticaClassy,,
34534,java-archive,syntheticaClassyAddon,,
34535,java-archive,syntheticaGreenDream,,
34536,java-archive,syntheticaGreenDreamAddon,,
34537,java-archive,syntheticaMauveMetallic,,
34538,java-archive,syntheticaMauveMetallicAddon,,
34539,java-archive,syntheticaOrangeMetallic,,
34540,java-archive,syntheticaOrangeMetallicAddon,,
34541,java-archive,syntheticaPlain,,
34542,java-archive,syntheticaPlainAddon,,
34543,java-archive,syntheticaSilverMoon,,
34544,java-archive,syntheticaSilverMoonAddon,,
34545,java-archive,syntheticaSimple2D,,
34546,java-archive,syntheticaSimple2DAddon,,
34547,java-archive,syntheticaSkyMetallic,,
34548,java-archive,syntheticaSkyMetallicAddon,,
34549,java-archive,syntheticaStandardAddon,,
34550,java-archive,syntheticaWhiteVision,,
34551,java-archive,syntheticaWhiteVisionAddon,,
34552,java-archive,system,,
34553,java-archive,tyrus-client,,
34554,java-archive,tyrus-container-grizzly-client,,
34555,java-archive,tyrus-core,,
34556,java-archive,tyrus-spi,,
34557,java-archive,tyrus-standalone-client,,
34558,java-archive,umgr-core,,
34559,java-archive,umgr-gpsdk,,
34560,java-archive,useful,,
34561,java-archive,voicecore,,
34562,java-archive,voicegpsdk,,
34563,java-archive,voiceprotocol,,
34564,java-archive,wfm-ui-launcher,,
34565,java-archive,wfm8api,,
34566,java-archive,wspcore,,
34567,java-archive,wspvoice,,
34568,pom.xml,com.github.spotbugs,"",""
34569,pom.xml,com.h3xstream.findsecbugs,"",""
34570,pom.xml,maven-toolchains-plugin,"",""
34571,java-archive,Font2DTest,,
34572,java-archive,MoleculeViewer,,
34573,java-archive,SwingApplet,,
34574,java-archive,WireFrame,,
34575,java-archive,backport-util-concurrent,,
34576,java-archive,classworlds,,
34577,java-archive,common-java5,,
34578,java-archive,doxia-integration-tools,,
34579,java-archive,doxia-module-fml,,
34580,java-archive,doxia-module-xhtml5,,
34581,java-archive,enforcer-api,,
34582,java-archive,enforcer-rules,,
34583,java-archive,ergo-bsm,,
34584,java-archive,file-management,,
34585,java-archive,git-commit-id-plugin,,
34586,java-archive,git-commit-id-plugin-core,,
34587,java-archive,groovy-ant,,
34588,java-archive,groovy-docgenerator,,
34589,java-archive,groovy-groovydoc,,
34590,java-archive,jacoco-maven-plugin,,
34591,java-archive,java-ordered-properties,,
34592,java-archive,maven-archiver,,
34593,java-archive,maven-artifact-manager,,
34594,java-archive,maven-artifact-transfer,,
34595,java-archive,maven-assembly-plugin,,
34596,java-archive,maven-clean-plugin,,
34597,java-archive,maven-common-artifact-filters,,
34598,java-archive,maven-dependency-plugin,,
34599,java-archive,maven-dependency-tree,,
34600,java-archive,maven-enforcer-plugin,,
34601,java-archive,maven-error-diagnostics,,
34602,java-archive,maven-filtering,,
34603,java-archive,maven-install-plugin,,
34604,java-archive,maven-jar-plugin,,
34605,java-archive,maven-monitor,,
34606,java-archive,maven-plugin-descriptor,,
34607,java-archive,maven-plugin-parameter-documenter,,
34608,java-archive,maven-plugin-registry,,
34609,java-archive,maven-profile,,
34610,java-archive,maven-project,,
34611,java-archive,maven-release-plugin,,
34612,java-archive,maven-resolver-api,,
34613,java-archive,maven-resolver-util,,
34614,java-archive,maven-shared-incremental,,
34615,java-archive,maven-shared-io,,
34616,java-archive,maven-site-plugin,,
34617,java-archive,maven-surefire-common,,
34618,java-archive,maven-toolchain,,
34619,java-archive,maven-toolchains-plugin,,
34620,java-archive,org.eclipse.jgit.ssh.jsch,,
34621,java-archive,org.eclipse.sisu.inject,,
34622,java-archive,org.eclipse.sisu.plexus,,
34623,java-archive,org.jacoco.report,,
34624,java-archive,plexus-archiver,,
34625,java-archive,plexus-compiler-api,,
34626,java-archive,plexus-compiler-javac,,
34627,java-archive,plexus-compiler-manager,,
34628,java-archive,plexus-interactivity-api,,
34629,java-archive,plexus-io,,
34630,java-archive,plexus-java,,
34631,java-archive,plexus-resources,,
34632,java-archive,surefire-api,,
34633,java-archive,surefire-booter,,
34634,java-archive,surefire-extensions-api,,
34635,java-archive,surefire-extensions-spi,,
34636,java-archive,surefire-junit-platform,,
34637,java-archive,surefire-shared-utils,,
34638,java-archive,versions-maven-plugin,,
34639,ruby,fast_gettext,"",""
34640,ruby,json_pure,"",""
34641,ruby,json,"",""
34642,ruby,puppet-module-posix-default-r#{minor_version},"",""
34643,ruby,puppet-module-posix-dev-r#{minor_version},"",""
34644,ruby,beaker,"",""
34645,ruby,beaker-vagrant,"",""
34646,ruby,beaker-rspec,"",""
34647,ruby,beaker-hiera,"",""
34648,ruby,beaker-puppet_install_helper,"",""
34649,python,jupyter-server-proxy,"",""
34650,python,pwb-jupyterlab,"",""
34651,python,rsconnect-python,"",""
34652,python,simpervisor,"",""
34653,dotnet,Azure.Utilities,,
34654,dotnet,LightCore,,
34655,npm,jscs,"",""
34656,npm,mock-stdin,"",""
34657,npm,nodeunit,"",""
34658,npm,unicode-6.3.0,"",""
34659,dotnet,Microsoft.Build.Utilities.v12.0.dll,,
34660,dotnet,Microsoft.Build.Utilities.v4.0.dll,,
34661,dotnet,Microsoft.Build.dll,,
34662,dotnet,Microsoft.VisualStudio.CodeAnalysis.Common.dll,,
34663,dotnet,Microsoft.VisualStudio.CodeAnalysis.dll,,
34664,dotnet,Fluid,,
34665,dotnet,Fluid.dll,,
34666,dotnet,Longial.Gut.Ims.RestSvc.Client,,
34667,dotnet,NConsole,,
34668,dotnet,NJsonSchema,,
34669,dotnet,NJsonSchema.Annotations,,
34670,dotnet,NJsonSchema.CodeGeneration,,
34671,dotnet,NJsonSchema.CodeGeneration.CSharp,,
34672,dotnet,NJsonSchema.CodeGeneration.TypeScript,,
34673,dotnet,NJsonSchema.NewtonsoftJson,,
34674,dotnet,NJsonSchema.Yaml,,
34675,dotnet,NSwag,,
34676,dotnet,NSwag.AspNetCore.Launcher,,
34677,dotnet,NSwag.CodeGeneration,,
34678,dotnet,NSwag.CodeGeneration.CSharp,,
34679,dotnet,NSwag.CodeGeneration.TypeScript,,
34680,dotnet,NSwag.Commands,,
34681,dotnet,NSwag.Core,,
34682,dotnet,NSwag.Core.Yaml,,
34683,dotnet,NSwag.Generation,,
34684,dotnet,NSwag.Generation.AspNetCore,,
34685,dotnet,NSwag.x86,,
34686,dotnet,Namotion.Reflection,,
34687,dotnet,Parlot,,
34688,dotnet,YamlDotNet,,
34689,dotnet,FakeItEasy,,
34690,dotnet,FakeXrmEasy.2016,,
34691,dotnet,Itergo.Infrastructure.Encryption,,
34692,dotnet,LoginControlTester,,
34693,dotnet,"MSG .NET",,
34694,dotnet,"Microsoft CRM E-Mail Providers",,
34695,dotnet,"Microsoft CRM Email Providers",,
34696,dotnet,"Microsoft CRM Outlook SDK",,
34697,dotnet,"Microsoft Common Data Service Configuration Migration Tool",,
34698,dotnet,"Microsoft Common Data Service Package Depoyment Tools",,
34699,dotnet,Microsoft.Crm.Outlook.Sdk,,
34700,dotnet,Microsoft.Crm.Tools.EmailProviders,,
34701,dotnet,Microsoft.Xrm.Client.CodeGeneration,,
34702,dotnet,Microsoft.Xrm.Portal,,
34703,dotnet,Microsoft.Xrm.Portal.Files,,
34704,dotnet,Microsoft.Xrm.Tooling.PackageDeployment.Powershell,,
